app_name,user_name,rating,review,thumbs_up,date,casefolded_review
Duolingo,Melisa Jesline,4,bagus tapi agak susah,0,2025-10-10,bagus tapi agak susah
Duolingo,Lily Lily20,4,bagus aku suka,0,2025-10-10,bagus aku suka
Duolingo,Mikel Abrar,5,aplikasi nya aku suka dan bisa aku semangat,0,2025-10-10,aplikasi nya aku suka dan bisa aku semangat
Duolingo,July Angelyn,1,game ini sangat seru dan membuat saya di sekolah peringkat dua,0,2025-10-10,game ini sangat seru dan membuat saya di sekolah peringkat dua
Duolingo,Seli Selita,5,"Bagus bisa belajar sesuai apa yg kita mau belajar seperti bahasa inggris , korea dll.",0,2025-10-10,"bagus bisa belajar sesuai apa yg kita mau belajar seperti bahasa inggris , korea dll."
Duolingo,AP RR,1,sebenernya suka sama aplikasinya tapi karena ini aplikasi support LGBT saya kasih bintang 1. SAYA MENERIMA PERBEDAAN BUKAN PENYIMPANGAN!!!!!,0,2025-10-10,sebenernya suka sama aplikasinya tapi karena ini aplikasi support lgbt saya kasih bintang 1. saya menerima perbedaan bukan penyimpangan!!!!!
Duolingo,Satriani Muslimin,5,baik dalam menambah wawasan,0,2025-10-10,baik dalam menambah wawasan
Duolingo,Ina silviani,5,SERUUUU,0,2025-10-10,seruuuu
Duolingo,miraaatn,5,Duolingo sangat amat seru dan juga saya senang memainkan Duolingo,0,2025-10-10,duolingo sangat amat seru dan juga saya senang memainkan duolingo
Duolingo,Arul Oji,5,ini sangat bagus dan menyenangkan,0,2025-10-10,ini sangat bagus dan menyenangkan
Duolingo,Miftah_ 021,5,Baguss bangedd,0,2025-10-10,baguss bangedd
Duolingo,Ulul Azmi,4,"mudah dimengerti, harus berlangganan",0,2025-10-10,"mudah dimengerti, harus berlangganan"
Duolingo,Pengguna Google,5,bagus banget,0,2025-10-10,bagus banget
Duolingo,Hervina Amelia,5,bagusss banget,0,2025-10-10,bagusss banget
Duolingo,Gilang Oke,5,pajarannya seru seru dan menarik untuk di pelajari,0,2025-10-10,pajarannya seru seru dan menarik untuk di pelajari
