app_name,user_name,rating,review,thumbs_up,date,casefolded_review
Duolingo,Shandea Wiguna,5,mantap,0,10/9/2025,mantap
Duolingo,Rival Rahmat Maulana,5,Sangat menyenangkan edukatif,0,10/9/2025,sangat menyenangkan edukatif
Duolingo,Dhimas Ariel,5,asli seru namge,0,10/9/2025,asli seru namge
Duolingo,Putra putri Putre,5,"seru dan tidak susah sama sekali, pasti anak anak yang belajar disini akan suka",0,10/9/2025,"seru dan tidak susah sama sekali, pasti anak anak yang belajar disini akan suka"
Duolingo,Aulia Nurul sholeha,5,bagus bangat aplikasi nyaaaaa,0,10/9/2025,bagus bangat aplikasi nyaaaaa
Duolingo,Samuel Dwika Kurniawan,5,"Sangat membantu orang tolol seperti saya, sehingga bisa berbahasa inggris",0,10/9/2025,"sangat membantu orang tolol seperti saya, sehingga bisa berbahasa inggris"
Duolingo,Pandu Mobile,5,aplikasinya bagus banget GK ada yg ngebug cuyy kalian wajib download ini cuyy jadi aku kasih reting bintang 🌟 5,0,10/9/2025,aplikasinya bagus banget gk ada yg ngebug cuyy kalian wajib download ini cuyy jadi aku kasih reting bintang 🌟 5
Duolingo,Jeny Jeny,4,lumayan lah bisa cepet ingat tapi kalau tapi jangan banyakin premium yah kaya apk edit sebelah🗿,0,10/9/2025,lumayan lah bisa cepet ingat tapi kalau tapi jangan banyakin premium yah kaya apk edit sebelah🗿
Duolingo,dina tasuib,5,sangant menyenangkan,0,10/9/2025,sangant menyenangkan
Duolingo,Wilya Ardn,5,suka banget tiba-tiba jadi suka beljar bahasa Inggris setelah kenal aplikasi ini,0,10/9/2025,suka banget tiba-tiba jadi suka beljar bahasa inggris setelah kenal aplikasi ini
Duolingo,Iyasaha Welah,4,"satu saja, tolong di sesi cerita jangan ada (gay/hubungan sesama jenis) itu membuat saya ngeri dan terasa menjijikan. tolong pakai hubungan yang normal seperti umumnya bukan hubungan yang membuat penyakit.",0,10/9/2025,"satu saja, tolong di sesi cerita jangan ada (gay/hubungan sesama jenis) itu membuat saya ngeri dan terasa menjijikan. tolong pakai hubungan yang normal seperti umumnya bukan hubungan yang membuat penyakit."
Duolingo,Yum Reno,5,"asyik banget..soalnya banyak ngasah indra kita,ada storynya,ya pokoknya seru deh",0,10/9/2025,"asyik banget..soalnya banyak ngasah indra kita,ada storynya,ya pokoknya seru deh"
Duolingo,Dimas KP,3,terkadang saat latihan berbicara duolingo tidak mendengar,0,10/9/2025,terkadang saat latihan berbicara duolingo tidak mendengar
Duolingo,Veronika,5,KEREN,0,10/9/2025,keren
Duolingo,Harits Al Ikhwan,5,mantap,0,10/9/2025,mantap
Duolingo,reza ismail,4,game yang sangat penting,0,10/9/2025,game yang sangat penting
Duolingo,malika arazki,5,"seru bangettt, aku jadi bisa sedikitnya bahasa koreaa",0,10/9/2025,"seru bangettt, aku jadi bisa sedikitnya bahasa koreaa"
Duolingo,Dea Amanda,1,bagus banget👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,0,10/9/2025,bagus banget👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
Duolingo,Azizah Latifah,5,BAGUSSS,0,10/9/2025,bagusss
Duolingo,Kholis Nurosid,5,aplikasi bagus mudah dipelajari,0,10/9/2025,aplikasi bagus mudah dipelajari
Duolingo,Bilgis Yusufinurhuda,5,good aplikation,0,10/9/2025,good aplikation
Duolingo,Jihan Aisyah,1,gaada,0,10/9/2025,gaada
Duolingo,13 Kadek Raditya,5,sangat membantu penambahan untuk bahasa Inggris ku selain di sekolah.,0,10/9/2025,sangat membantu penambahan untuk bahasa inggris ku selain di sekolah.
Duolingo,Jaenal Abidin,5,pelajaran ini membuat saya menjadi pintar,0,10/9/2025,pelajaran ini membuat saya menjadi pintar
Duolingo,Kaira Nurul Zahra,5,"menurut saya ini sangat mendukung anak-anak untuk belajar terutama saya yang masi ditahap belajar,cara bacanya bagus,ga sepele gtu,dan mudah buat dipelajari ayo catat,dan pelajari berbagai bahasa!!! tapi tolong kurang-kurangin kaya lgbt di aplikasinya,saya tidak nyaman🥰",1,10/9/2025,"menurut saya ini sangat mendukung anak-anak untuk belajar terutama saya yang masi ditahap belajar,cara bacanya bagus,ga sepele gtu,dan mudah buat dipelajari ayo catat,dan pelajari berbagai bahasa!!! tapi tolong kurang-kurangin kaya lgbt di aplikasinya,saya tidak nyaman🥰"
Duolingo,Skyblue craft,4,"Entah kenapa duolingo sekarang lama banget loadingnya. Hampir tiap hari kelamaan loading, waktu makin tebuang-buang hanya untuk streak hari aman",0,10/9/2025,"entah kenapa duolingo sekarang lama banget loadingnya. hampir tiap hari kelamaan loading, waktu makin tebuang-buang hanya untuk streak hari aman"
Duolingo,Putra Alpin,5,Pake ni apk bisa langsung belajar bahasa apapun,0,10/8/2025,pake ni apk bisa langsung belajar bahasa apapun
Duolingo,Rayhan Pratama,5,so nice bro,0,10/8/2025,so nice bro
Duolingo,Tutik Ningsih,5,"bagus dan mudah belajar bahasa Inggris,Terima kasih",0,10/8/2025,"bagus dan mudah belajar bahasa inggris,terima kasih"
Duolingo,Prabu Yudha Prastha,5,gamenya sangat seru sekali,0,10/8/2025,gamenya sangat seru sekali
Duolingo,Gibran Candra,5,karna bisa untuk belajar juga,0,10/8/2025,karna bisa untuk belajar juga
Duolingo,Dian safitri,5,menyenangkan,0,10/8/2025,menyenangkan
Duolingo,Fatma matanair Fatmamatanair,5,ganenya bagus banget,0,10/8/2025,gamenya bagus banget
Duolingo,hari eko,5,sangat bagus dan mendidik untu anak anak atau orang yang mau belajar bahasa dari kata yang paling mudah di ingat dan di mengerti,0,10/8/2025,sangat bagus dan mendidik untu anak anak atau orang yang mau belajar bahasa dari kata yang paling mudah di ingat dan di mengerti
Duolingo,Mirza Oppo,5,aplikasi yang bagus cocok untuk pemula dan bisa dipakai dimana saja perfect,0,10/8/2025,aplikasi yang bagus cocok untuk pemula dan bisa dipakai dimana saja perfect
Duolingo,Jarwo Kiel Leonidas,5,bagus buat blajar,0,10/8/2025,bagus buat blajar
Duolingo,Donni Tuasa,5,meningkatkan bahasa Inggris ku,0,10/8/2025,meningkatkan bahasa inggris ku
Duolingo,Yiraaa Mira,5,bagus,0,10/8/2025,bagus
Duolingo,YaaRia Ramadhanty,5,ini sangat² membantu saya untuk belajar b.inggris,0,10/8/2025,ini sangat² membantu saya untuk belajar b.inggris
Duolingo,Ari Rahmawati,5,seruu,0,10/8/2025,seruu
Duolingo,Raissa Nurul Fajri,5,sangat menyenangkan belajar di sini,0,10/8/2025,sangat menyenangkan belajar di sini
Duolingo,Teguh Moh imam,5,amazing😀,0,10/8/2025,amazing😀
Duolingo,Seril,5,bagus sekali,0,10/8/2025,bagus sekali
Duolingo,Umi Siti,5,bisa belajar lancar menggunakan bahasa Inggris,0,10/8/2025,bisa belajar lancar menggunakan bahasa inggris
Duolingo,Sapaat Ilyasa,5,bagus banget bikin happy dan juga pintar,0,10/8/2025,bagus banget bikin happy dan juga pintar
Duolingo,Agus Rukmana,5,ini memang seru,0,10/8/2025,ini memang seru
Duolingo,Arka Sahitya,5,aplikasi yang bagus😍,0,10/8/2025,aplikasi yang bagus😍
Duolingo,Fauzi Imany,5,seru,0,10/8/2025,seru
Duolingo,Hopi Ethiopia,4,seru juga sih tapi harus luangin waktu soalnya kegiatan aku padat,0,10/8/2025,seru juga sih tapi harus luangin waktu soalnya kegiatan aku padat
Duolingo,Alvin Alfandi,1,tambahin fitur ìzin dong masak gw sakit di suruh nyalain api,0,10/8/2025,tambahin fitur ìzin dong masak gw sakit di suruh nyalain api
Duolingo,Herman To,5,seru dan membantu serta mudah dipahami,0,10/8/2025,seru dan membantu serta mudah dipahami
Duolingo,Fathori iqbal Iqbal,5,sangat membantu,0,10/8/2025,sangat membantu
Duolingo,Lingga,5,sangat bagus untuk belajar bahasa-bahasa yang berada di dunia,0,10/8/2025,sangat bagus untuk belajar bahasa-bahasa yang berada di dunia
Duolingo,Raji Afwal malik,4,sangat bagus gem nya dan bisa meningkatkan bahasa Inggris,0,10/8/2025,sangat bagus gem nya dan bisa meningkatkan bahasa inggris
Duolingo,Andi Fahri2007,5,sangat cocok untuk belajar,0,10/8/2025,sangat cocok untuk belajar
Duolingo,Naiko Rasaki,5,bahasa Inggris saya sudah mulai lancar,0,10/8/2025,bahasa inggris saya sudah mulai lancar
Duolingo,Shivaani Angel,5,mks ya udh buat ini aku jadi bisa belajar dan rangking 1 di sekolah makasih yang udah buat ini ya sekali lagi terima kasih ya udah buat aku jadi pintar dulu kalo gak ada kamu aku gak bisa jawab ujian dan lain-lain makasih ya yang buat ini aku mau mengucapkan sampai universitas kamu masih ada ya soalnya kalau kamu gak ada aku jadi bodoh kalao gak kamu soalnya aku masih sd semoga ya buat ini baik-baik ya murah rezeki dan semoga game kamu ini sukses ya maks semua udah baca chat aku bye semua dadah°,0,10/8/2025,mks ya udh buat ini aku jadi bisa belajar dan rangking 1 di sekolah makasih yang udah buat ini ya sekali lagi terima kasih ya udah buat aku jadi pintar dulu kalo gak ada kamu aku gak bisa jawab ujian dan lain-lain makasih ya yang buat ini aku mau mengucapkan sampai universitas kamu masih ada ya soalnya kalau kamu gak ada aku jadi bodoh kalao gak kamu soalnya aku masih sd semoga ya buat ini baik-baik ya murah rezeki dan semoga game kamu ini sukses ya maks semua udah baca chat aku bye semua dadah°
Duolingo,May Cening Ayu,5,niceee,0,10/8/2025,niceee
Duolingo,ARI,5,bagus untuk yang suka dan mau belajar bahasa inggris,0,10/8/2025,bagus untuk yang suka dan mau belajar bahasa inggris
Duolingo,Ahmad Md,4,sangat mmbntu,0,10/8/2025,sangat mmbntu
Duolingo,Ade Darmawati,5,bagus banget bisa nih buat belajar bahasa dikit dikit,0,10/8/2025,bagus banget bisa nih buat belajar bahasa dikit dikit
Duolingo,Mita Zebua,5,bagus,0,10/8/2025,bagus
Duolingo,Bima 12,5,okeeee,0,10/8/2025,okeeee
Duolingo,Khalisa Tanoro,5,seruu plis,0,10/8/2025,seruu plis
Duolingo,X Ak 4 30_ Zahra Fitriani,5,bgus banget pokoknya mah,0,10/8/2025,bgus banget pokoknya mah
Duolingo,Fuzy I,5,sangat baik,0,10/8/2025,sangat baik
Duolingo,Calvin Hanic,5,bagus kata aku,0,10/8/2025,bagus kata aku
Duolingo,Satria Dwi Ramadhan,5,"Aplikasi nya bagus dan berguna untuk belajar bahasa tapi, setiap saat pasti ada pertanyaan yang sama yang membuat saya bosan dengan pertanyaan yang sama",0,10/8/2025,"aplikasi nya bagus dan berguna untuk belajar bahasa tapi, setiap saat pasti ada pertanyaan yang sama yang membuat saya bosan dengan pertanyaan yang sama"
Duolingo,Ed_desain eksklusif,5,terimakasih telah menjadi gru les samping an sy,0,10/8/2025,terimakasih telah menjadi gru les samping an sy
Duolingo,Tahlis Gallang,5,mantap,0,10/8/2025,mantap
Duolingo,Riyo Adit Saputra,1,masih satu aplikasi tapi beda fitur spesifikasi temenku pakenya energi terus bisa pake penutur indo pas belajar bahasa lain tapi kalo sistemku pakenya hati terus harus nyelesain belajar bahasa yang pertama dulu,0,10/8/2025,masih satu aplikasi tapi beda fitur spesifikasi temenku pakenya energi terus bisa pake penutur indo pas belajar bahasa lain tapi kalo sistemku pakenya hati terus harus nyelesain belajar bahasa yang pertama dulu
Duolingo,Bayu Gara,4,nice,0,10/8/2025,nice
Duolingo,Ardianto Riki,5,"sangat bagus, cocok untuk belajar bagi pemula",0,10/8/2025,"sangat bagus, cocok untuk belajar bagi pemula"
Duolingo,Natasya YHP27,1,"malah menyuarakan lgbt, padahal bagus loh. cuman aku agak sedikit terganggu sama cara kalian nyelipin lgbt di dalamnya. ga banget buat anak anak 👎👎👎 geli jujur setiap baca atau dengernya huekk",0,10/8/2025,"malah menyuarakan lgbt, padahal bagus loh. cuman aku agak sedikit terganggu sama cara kalian nyelipin lgbt di dalamnya. ga banget buat anak anak 👎👎👎 geli jujur setiap baca atau dengernya huekk"
Duolingo,balqis 1234,5,"NI APK PERFECT BANGET, berkat apk ini saya bisa belajar bahasa inggris dgn cepat dan mudah dipahami ga ngebosenin samsekk, jgnn ragu download gaiss. kalo banyak iklan ya wajar dongg soalnya apk ini gratis kalo gamau iklan premium sana.",0,10/8/2025,"ni apk perfect banget, berkat apk ini saya bisa belajar bahasa inggris dgn cepat dan mudah dipahami ga ngebosenin samsekk, jgnn ragu download gaiss. kalo banyak iklan ya wajar dongg soalnya apk ini gratis kalo gamau iklan premium sana."
Duolingo,ell Matthew,5,"keren banget saya suka, terimaksi telah membuat aplikasi seperti ini. ini sangat membantu vocabulary saya",0,10/8/2025,"keren banget saya suka, terimaksi telah membuat aplikasi seperti ini. ini sangat membantu vocabulary saya"
Duolingo,Lis Setiawati,4,duolingo hebat berbahasa inggris,0,10/8/2025,duolingo hebat berbahasa inggris
Duolingo,Amzar yapping,5,berguna. is really easy,0,10/8/2025,berguna. is really easy
Duolingo,a iki,5,membantu buat belajar... terbaiiik laah,0,10/8/2025,membantu buat belajar... terbaiiik laah
Duolingo,Mochamadfathir,5,bermanfaat!!,0,10/8/2025,bermanfaat!!
Duolingo,Km winda Astiti,5,keren,0,10/8/2025,keren
Duolingo,Ivona Catalina,5,"BAGUSS BANGETT,,,,, SEMANGAT DUOLINGO",0,10/8/2025,"baguss bangett,,,,, semangat duolingo"
Duolingo,Fayza Atiqa,5,Seru banget aku bisa mengetahui bahasa Indonesia nya😆🙌,0,10/8/2025,seru banget aku bisa mengetahui bahasa indonesia nya😆🙌
Duolingo,Koii Uchiha,2,membayar aku kira engak 😭😭😭,0,10/8/2025,membayar aku kira engak 😭😭😭
Duolingo,Indira,5,Duolingo membantu pelajaran menjadi mudah dan seru sekali dan Duolingo bisa untuk belajar dan bermain jadi seru untuk pemula terimakasih Duolingo,0,10/8/2025,duolingo membantu pelajaran menjadi mudah dan seru sekali dan duolingo bisa untuk belajar dan bermain jadi seru untuk pemula terimakasih duolingo
Duolingo,Vicky Andrianto,5,lumayan bantu,0,10/8/2025,lumayan bantu
Duolingo,Wildania Augustine,5,mantap,0,10/8/2025,mantap
Duolingo,Fakhira Syakila fauzi,1,"aplikasi badjingan.. gw mau ngecancel max, kgk bisa bisa anj daritadi...",0,10/8/2025,"aplikasi badjingan.. gw mau ngecancel max, kgk bisa bisa anj daritadi..."
Duolingo,Mika Simanullang,5,"Bagus,Terus Soalnya Itu Juga Lumayan Menantang 😁👍",0,10/8/2025,"bagus,terus soalnya itu juga lumayan menantang 😁👍"
Duolingo,Eoprasia Vida,5,bagus sekali saya bisa belajar bahasa Inggris dengan baik,0,10/8/2025,bagus sekali saya bisa belajar bahasa inggris dengan baik
Duolingo,Rara Hadinata,4,"ya seru bisa belajar dengan mudah, tetapi jika energi habis dan tidak punya diamond yg biru harus beli",0,10/8/2025,"ya seru bisa belajar dengan mudah, tetapi jika energi habis dan tidak punya diamond yg biru harus beli"
Duolingo,Thanipha Ali,5,sangat baik dalam mengajar juga mudah dipahami,0,10/8/2025,sangat baik dalam mengajar juga mudah dipahami
Duolingo,Bisma Raditya,5,sangat di rekomendasi 👍,0,10/8/2025,sangat di rekomendasi 👍
Duolingo,Mug Ordering,5,Bagus,0,10/8/2025,bagus
Duolingo,Japrak Weloo,5,ini sangat keren namun aku tidak memakai nya sering mungkin duo kau bisa lebih menarik lagi mungkin,0,10/8/2025,ini sangat keren namun aku tidak memakai nya sering mungkin duo kau bisa lebih menarik lagi mungkin
Duolingo,Shahvano,5,seru dan menyenangkan dan bisa lebih lancar baca bahasa inggris dan nggak ngebosenin pokoknya bagus banget terimakasih aku udah bisa baca bahasa inggris 🫶🤍💞🤍💞🤍💞🙏🙏,0,10/8/2025,seru dan menyenangkan dan bisa lebih lancar baca bahasa inggris dan nggak ngebosenin pokoknya bagus banget terimakasih aku udah bisa baca bahasa inggris 🫶🤍💞🤍💞🤍💞🙏🙏
Duolingo,Hzry zz,5,perfect,0,10/8/2025,perfect
Duolingo,Fahrina Azzura Putri Mustika,4,"kata katanya gampang gampang,coba dinaikkan level kesulitan kata kata biar kita bisa eksplor berbagai kata dan verb,karena itu yang terpenting",0,10/8/2025,"kata katanya gampang gampang,coba dinaikkan level kesulitan kata kata biar kita bisa eksplor berbagai kata dan verb,karena itu yang terpenting"
Duolingo,Anak Anak,5,"terimakasih karena telah membantu saya dalam mempelajari bahasa Inggris, love youuu Duolingo ❤❤❤",0,10/8/2025,"terimakasih karena telah membantu saya dalam mempelajari bahasa inggris, love youuu duolingo ❤❤❤"
Duolingo,Ida Nurwahida,5,pelajaran sangat mmbantu bagi pemula,0,10/8/2025,pelajaran sangat mmbantu bagi pemula
Duolingo,Suryawati Made,5,pelajarannya mudah dimengerti bagus dan seru!,0,10/8/2025,pelajarannya mudah dimengerti bagus dan seru!
Duolingo,Ayu Prasetyawaty,5,sangat membantukuuu sangat berguna ⭐⭐⭐⭐⭐,0,10/8/2025,sangat membantukuuu sangat berguna ⭐⭐⭐⭐⭐
Duolingo,BONI NATU,5,memuaskan aplikasi ini,0,10/8/2025,memuaskan aplikasi ini
Duolingo,Daijhiro Kato,5,bagus banget,0,10/8/2025,bagus banget
Duolingo,Nizam Rayhan,5,Overall Good,0,10/8/2025,overall good
Duolingo,Kenzo Alvaro zhevan,5,Belajar bahasa jadi lebih asyik,0,10/8/2025,belajar bahasa jadi lebih asyik
Duolingo,Dhia Syarafana,5,"aplikasi nya lumayan lah buat ngisi waktu kosong, dan buat ngembang in level bahasa kita bisa banget pke nih aplikasi",0,10/8/2025,"aplikasi nya lumayan lah buat ngisi waktu kosong, dan buat ngembang in level bahasa kita bisa banget pke nih aplikasi"
Duolingo,Muhammad_Alif 15,5,aku suka aplikasi ini untuk belajar bahasa negara lain dan aplikasinya bagus bisa di download di hp dengan ram kecil untuk pembuat duolingo terimakasih telah membuat aplikasi berguna ini😊😊😊🙏🙏🙏😁😁👍,0,10/8/2025,aku suka aplikasi ini untuk belajar bahasa negara lain dan aplikasinya bagus bisa di download di hp dengan ram kecil untuk pembuat duolingo terimakasih telah membuat aplikasi berguna ini😊😊😊🙏🙏🙏😁😁👍
Duolingo,We Self,5,bagus aku sukai itu,0,10/8/2025,bagus aku sukai itu
Duolingo,Neneng Kartinah,5,kereeeeeennnnn!!!!,0,10/8/2025,kereeeeeennnnn!!!!
Duolingo,Imam Wahyudi,5,"aplikasi bagus bisa untuk belajar belajar bahasa asing dan menulis, ok segitu aja👌🤩",0,10/8/2025,"aplikasi bagus bisa untuk belajar belajar bahasa asing dan menulis, ok segitu aja👌🤩"
Duolingo,yani Indriyani,5,naikin perinkat dong,0,10/8/2025,naikin perinkat dong
Duolingo,De' Diablo,1,"kok grandma diartikan sebagai cucu dan juga nenek diasaat yang sama? ini lagi kalimat aku suka menonton konser malah jadi i like watching the concert, ini kan bearti dia membicarakan spesifik konser yang sedang dia tonton, gimana bisa tau bahwa dia membicarakan spesifik konser yang dia tonton atau semua konser? Acara besar itu sangat menyenangkan malah diartikan jadi Big events are so fun, kan ada kata itu, artinya dia membicarakan spesifik 1 acara, bukan banyak acara",1,10/8/2025,"kok grandma diartikan sebagai cucu dan juga nenek diasaat yang sama? ini lagi kalimat aku suka menonton konser malah jadi i like watching the concert, ini kan bearti dia membicarakan spesifik konser yang sedang dia tonton, gimana bisa tau bahwa dia membicarakan spesifik konser yang dia tonton atau semua konser? acara besar itu sangat menyenangkan malah diartikan jadi big events are so fun, kan ada kata itu, artinya dia membicarakan spesifik 1 acara, bukan banyak acara"
Duolingo,Vety Aryuna Sari,5,seru bangettt. Walaupun energi sempet habis tapi nanti lagi main lagiii. Seruuuu bangettttttttttt,0,10/8/2025,seru bangettt. walaupun energi sempet habis tapi nanti lagi main lagiii. seruuuu bangettttttttttt
Duolingo,samsung ptk,5,Terimakasih duolingo,0,10/8/2025,terimakasih duolingo
Duolingo,Ahmad Dhenijat Abilahi Abil,5,"bagus aplikasi nya, sangat menyenangkan",0,10/8/2025,"bagus aplikasi nya, sangat menyenangkan"
Duolingo,Icanisa Aisy,5,sangat membantu,0,10/8/2025,sangat membantu
Duolingo,Syakira Naila,5,ini sangat membantu saya dalam belajar bahasa inggris. saya menjadi bisa mejawab ketika pelajaran bahasa inggris walaupun belum terlalu lancar.,0,10/8/2025,ini sangat membantu saya dalam belajar bahasa inggris. saya menjadi bisa mejawab ketika pelajaran bahasa inggris walaupun belum terlalu lancar.
Duolingo,Imas Saki,5,absolutely amazing,0,10/8/2025,absolutely amazing
Duolingo,Angelina Tasya,5,"BAGUS BANGET, aku jadi tau banyak bahasa disinii🤍🤍 worth it yaa",0,10/8/2025,"bagus banget, aku jadi tau banyak bahasa disinii🤍🤍 worth it yaa"
Duolingo,nadira nur fauziyah,5,bagus kita bisa belajar bahasa bahasa lain bermanfaat 😁😁,0,10/8/2025,bagus kita bisa belajar bahasa bahasa lain bermanfaat 😁😁
Duolingo,Djaya Firdany,4,Sangat Oke buat belajar bahasa dengan versi game,0,10/8/2025,sangat oke buat belajar bahasa dengan versi game
Duolingo,Azzahra Aulia,5,"aplikasi ini bisa untung pelajar yang ingin mempelajari segala bahasa, saya menyukainya",0,10/8/2025,"aplikasi ini bisa untung pelajar yang ingin mempelajari segala bahasa, saya menyukainya"
Duolingo,Gregorius Joan,5,sangat bagus bisa bermain dan belajar,0,10/8/2025,sangat bagus bisa bermain dan belajar
Duolingo,Dinda Akun,5,sangat menarik,0,10/8/2025,sangat menarik
Duolingo,Santi Oktapianti,4,aplikasi yg bermanfaat,0,10/8/2025,aplikasi yg bermanfaat
Duolingo,Norma Wulan,2,pelajaran nya di ulang terus dan kaya ga ada kata lain👎🏼,0,10/8/2025,pelajaran nya di ulang terus dan kaya ga ada kata lain👎🏼
Duolingo,Dusi Nopen,5,bagus,0,10/8/2025,bagus
Duolingo,Prizkila Canda,5,wow sangat seru,0,10/8/2025,wow sangat seru
Duolingo,Aisyah Nur aini,5,"bagusan bangetttt, kadang kalo belajar b.inggris dan matematika cepat paham, pokoknyaaa baguuss dann seruu dehh",0,10/8/2025,"bagusan bangetttt, kadang kalo belajar b.inggris dan matematika cepat paham, pokoknyaaa baguuss dann seruu dehh"
Duolingo,Alia Rahma,1,bagus buat pemula tapi kenapa harus ada unsur lgbt nya padahal kalo normal worth it bgt buat pemula:(,0,10/8/2025,bagus buat pemula tapi kenapa harus ada unsur lgbt nya padahal kalo normal worth it bgt buat pemula:(
Duolingo,Rohman Nur,5,bagus bangett bisa buat belajar,0,10/8/2025,bagus bangett bisa buat belajar
Duolingo,Putri Astuti,5,aku jadi pintar karena ini,0,10/8/2025,aku jadi pintar karena ini
Duolingo,Rayzka Andi,5,"saya bisa bahasa Mandarin, karena duolingo",0,10/8/2025,"saya bisa bahasa mandarin, karena duolingo"
Duolingo,Muhammad Rizky Arsani,5,good apk,0,10/8/2025,good apk
Duolingo,Mirna Waty,5,sangat bagus,0,10/8/2025,sangat bagus
Duolingo,Bayusuta Saputra,5,Sangat mudah,0,10/8/2025,sangat mudah
Duolingo,Aisyah 2014,5,"makasih lho ya udah nemenin belajar, udah gitu pas aku lagi ga minat belajar dia nyemangatin terus jadinya kan ak terharu+jadi semangat bekajarrrr🥲makasih yahhhh❤",0,10/8/2025,"makasih lho ya udah nemenin belajar, udah gitu pas aku lagi ga minat belajar dia nyemangatin terus jadinya kan ak terharu+jadi semangat bekajarrrr🥲makasih yahhhh❤"
Duolingo,Alesha Zahra,5,bikin aku pinterr,0,10/8/2025,bikin aku pinterr
Duolingo,Sri sulastri,5,aplikasi yang seru untuk belajar bahasa Inggris,0,10/8/2025,aplikasi yang seru untuk belajar bahasa inggris
Duolingo,Fadilla Aprilyanti,5,keren,0,10/8/2025,keren
Duolingo,Annida Amalia Pamuji,5,menurut saya aplikasi ini saat cocok buat belajar bahasa dan cepat buat di hafal,0,10/8/2025,menurut saya aplikasi ini saat cocok buat belajar bahasa dan cepat buat di hafal
Busuu,Airin Natasya,5,good,0,10/10/2025,good
Busuu,Adhikiswianto Kiswianto,3,"secara umum bagus, disini kita bisa belajar Grammar bahasa Perancis. hanya saja kurang dari 20℅ mata pelajaran yg free, sdh ngga bisa di lanjutkan lagi. terimakasih",0,10/10/2025,"secara umum bagus, disini kita bisa belajar grammar bahasa perancis. hanya saja kurang dari 20℅ mata pelajaran yg free, sdh ngga bisa di lanjutkan lagi. terimakasih"
Busuu,Ayu septi Wulandari,5,"cocok buat pemula yang ingin belajar bahasa Inggris, mudah di pahami Rekomendasi banget",0,10/9/2025,"cocok buat pemula yang ingin belajar bahasa inggris, mudah di pahami rekomendasi banget"
Busuu,Aples Sawor,5,sangat bagus aplikasi nya,0,10/9/2025,sangat bagus aplikasi nya
Busuu,Angel,5,aplikasi ini sangat berguna apalagi saya pelajar ingin sekali bahasa Jepang 👍👍👍,0,10/9/2025,aplikasi ini sangat berguna apalagi saya pelajar ingin sekali bahasa jepang 👍👍👍
Busuu,Ince Krista,5,aplikasinya kren,0,10/9/2025,aplikasinya kren
Busuu,Riksandy Z,5,keren buanget,0,10/8/2025,keren buanget
Busuu,Sahal Ridho,5,lumayan,0,10/7/2025,lumayan
Busuu,Moh Ali abadi,5,"mantap ini, app bagus buat belajar",0,10/7/2025,"mantap ini, app bagus buat belajar"
Busuu,Rozari Octaviana Manuk,5,saya bisa mempelajari bahasa Inggris lebih dalam.,0,10/6/2025,saya bisa mempelajari bahasa inggris lebih dalam.
Busuu,Ilyass Akbar Ramadhan,5,boleh lah,0,10/5/2025,boleh lah
Busuu,Deco Tama,5,bagus untuk belajar bahasa asing,0,10/5/2025,bagus untuk belajar bahasa asing
Busuu,Wong Edan,5,membantu,0,10/4/2025,membantu
Busuu,Angela Vanessa Salva Gita,5,bintang 🌟🌟🌟🌟🌟 deh pokoknya,0,10/4/2025,bintang 🌟🌟🌟🌟🌟 deh pokoknya
Busuu,Faisal Zero,5,Ui nya agak lola aja sih,0,10/4/2025,ui nya agak lola aja sih
Busuu,Bang Vanes,4,great,0,10/3/2025,great
Busuu,Dani Setiawan,5,mantapp,0,10/2/2025,mantapp
Busuu,Si boy,5,sangat bagus untuk di pelajari,0,10/2/2025,sangat bagus untuk di pelajari
Busuu,widya meirista,5,mantapp.. saya sangat suka,0,10/1/2025,mantapp.. saya sangat suka
Busuu,Ananta Christian Gunawan Tulakdatu Maeda,5,Mantaps,0,10/1/2025,mantaps
Busuu,no one,5,please fix the bugs. saya tidak bisa masuk kembali dengan gmail yang sudah terdaftar ataupun dengan nomor telepon. tampilan selalu kembali ke awal pilihan bahasa.,0,9/30/2025,please fix the bugs. saya tidak bisa masuk kembali dengan gmail yang sudah terdaftar ataupun dengan nomor telepon. tampilan selalu kembali ke awal pilihan bahasa.
Busuu,Free Dm,5,keren,0,9/29/2025,keren
Busuu,Tisya Aulia Azzahra,5,BAGUS BGT GA BOONG,0,9/28/2025,bagus bgt ga boong
Busuu,Akbar Maulana,4,asik geratissanya,0,9/27/2025,asik geratissanya
Busuu,Claudia Sipa,4,Sangat bagus,0,9/27/2025,sangat bagus
Busuu,George Handarman,5,bagus buat pemula,0,9/27/2025,bagus buat pemula
Busuu,ɪᴅʜᴀᴍ Moba,5,NICE!,0,9/27/2025,nice!
Busuu,Dwi Haryanto,3,sudah bayar 52 rb ambil yg perbulan kok masih ada iklan dan akun masih belum premium,0,9/27/2025,sudah bayar 52 rb ambil yg perbulan kok masih ada iklan dan akun masih belum premium
Busuu,Ayuni Sainlia,5,saya senang bergabung,0,9/26/2025,saya senang bergabung
Busuu,Fauzan Ros setya diningrat,5,"Worth it banget, aplikasi nya bagus buat pemula",0,9/26/2025,"worth it banget, aplikasi nya bagus buat pemula"
